search URL:,https://patents.google.com/?assignee=Hewlett+Packard+Co+%3CHp%3E&oq=assignee:%28HP%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2004054936-A,内容照合メモリにおけるビットエラーの検出方法および装置 ,"Hewlett Packard Co <Hp>, Intel Corp, インテル・コーポレーション, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ　Ｃｏｍｐａｎｙ","Cameron B Mcnairy, Benjamin J Patella, Lee Arnold Ronney, Kevin David Safford, キャメロン・ビー・マクネアリー, ケヴィン・デイヴィッド・サフォード, ベンジャミン・ジェイ・パテラ, ロニー・リー・アーノルド",2002-07-16,2003-06-27,2004-02-19,,https://patents.google.com/patent/JP2004054936A/ja,https://patentimages.storage.googleapis.com/87/8b/4e/307765c0bf66e6/2004054936-3.png
JP-2003153016-A,色補正マトリクスを用いて入力媒体の形式を決定する方法およびシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Paul M Hubel, ポール・エム・ヒューベル",2001-09-21,2002-09-18,2003-05-23,,https://patents.google.com/patent/JP2003153016A/ja,
JP-2002368948-A,改善されたスペクトル精度及び増大したビット深さを有するイメージスキャナ用光センサアセンブリ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Robert G Gann, Kurt E Spears, カート・イー・スピアーズ, ロバート・ジー・ガン",2001-04-30,2002-04-30,2002-12-20,,https://patents.google.com/patent/JP2002368948A/ja,
JP-2002328869-A,モバイル機器によりファイアウォールを通してリモートで情報を適用する方法及び装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John Issac Chandan Gomes, Chuan Tan Njii, ジョン・イサック・チャンダン・ゴメス, ンジー・チュアン・タン",2001-02-28,2002-02-21,2002-11-15,,https://patents.google.com/patent/JP2002328869A/ja,
JP-2002305701-A,ユーザ記入プルーフ・シートによるディジタル・カメラ画像の記憶および取り出し方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John Mark Hatcher, Kirt A Winter, エー  ウィンター カート, マーク  ハッチャー ジョン",2000-12-12,2001-12-12,2002-10-18,,https://patents.google.com/patent/JP2002305701A/ja,
JP-2002208029-A,コンピュータ・グラフィックス・システムにおける鏡面反射照明の効率的なラスタライザ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Byron A Alcorn, Theodore G Rossin, セオドア・ジー・ロッシン, バイロン・エー・アルコーン",2000-11-21,2001-11-07,2002-07-26,,https://patents.google.com/patent/JP2002208029A/ja,
JP-2002109702-A,ヘッド組立体を形成する方法、ヘッド組立体、および線形テープ駆動機構 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Albert H Jeans, Paul W Poorman, H Henze Richard, アルベルト・エイチ・ジーンズ, ポール・ダブリュー・ポールマン, リチャード・エイチ・ヘンゼ",2000-09-01,2001-08-29,2002-04-12,,https://patents.google.com/patent/JP2002109702A/ja,
JP-2002123424-A,コンピュータ・システムにおいてメモリを動的に再割当てするシステムおよび方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Honang Brian, K Traynor Michael, L Ziegler Michael, Gregory S Palmer, グレゴリー・エス・パルマー, ブライアン・ホーナング, ミッシェル・エル・ジィーグラー, ミッシェル・ケイ・トレイナー",2000-09-28,2001-08-16,2002-04-26,,https://patents.google.com/patent/JP2002123424A/ja,
JP-2001357507-A,磁気テープ位置決め方法および磁気テープ位置決め装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","James C Anderson, Curtis P Gonzales, Jeffrey S Mcallister, カーティス・ピー・ゴンザレス, ジェイムス・シー・アンダーソン, ジェフリー・エス・マカリスター",2000-05-22,2001-05-22,2001-12-26,,https://patents.google.com/patent/JP2001357507A/ja,
JP-2002008255-A,トラックジャンプを検出する方法及びシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Josh Hogan, Charles Robert Weirauch, ジョシュ・ホーガン, チャールズ・ロバート・ウィアローチ",2000-05-15,2001-05-15,2002-01-11,,https://patents.google.com/patent/JP2002008255A/ja,
JP-2003319281-A,画像取り込み装置からテレビへの画像のダウンロード ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Wilfred F Brake, ウィルフレッド・フランシス・ブレイク",2002-04-24,2003-03-14,2003-11-07,,https://patents.google.com/patent/JP2003319281A/ja,
JP-2001356968-A,故障許容データ格納システムおよび故障許容データ格納システムの動作方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","W Johanson Christopher, Grand Kristen, Barry J Oldfield, Robert A Rust, Lee Schrader Steven, クリスティン・グランド, クリストファー・ダブリュー・ジョハンソン, スティーブン・リー・シュレイダー, バリー・ジェイ・オールドフィールド, ロバート・エー・ルスト",2000-04-19,2001-04-19,2001-12-26,,https://patents.google.com/patent/JP2001356968A/ja,
JP-2003272374-A,磁気記憶デバイスのための合成フェリ磁性体基準層 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Manish Sharma, Lung The Tran, マニシュ・シャーマ, ルン・テ・トラン",2002-03-06,2003-03-05,2003-09-26,,https://patents.google.com/patent/JP2003272374A/ja,
JP-2003280348-A,画像形成媒体カートリッジ、トナーカートリッジおよびインクカートリッジ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Travis J Parry, Robert Sesek, ジェイ  パリー トラビス, セセク ロバート",2002-02-16,2003-01-23,2003-10-02,,https://patents.google.com/patent/JP2003280348A/ja,
JP-2006121739-A,走査動作における、正確なデータを取得するシステムと位置データを光学データに正確に関連付ける方法とサンプリングした光学データを正確に位置付ける方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ  Ｃｏｍｐａｎｙ","Dan L Dalton, Brian L Hastings, Richard L Kochis, Robert W Moss, Thomas C Oliver, ダン・エル・ダルトン, トーマス・シィ・オリヴァー, ブライアン・エル・ハスティングス, リチャード・エル・コチス, ロバート・ダブリュ・モス",1999-09-02,2005-11-30,2006-05-11,,https://patents.google.com/patent/JP2006121739A/ja,https://patentimages.storage.googleapis.com/45/c1/07/97435ff21f8930/2006121739-3.png
JP-2001216160-A,長レイテンシ命令に対する命令属性およびステータス情報を示す処理システムおよび方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Charles Soltis Donald Jr, Lee Arnold Ronney, ドナルド・チャールズ・ソルティス・ジュニア, ロニー・リー・アーノルド",2000-01-28,2001-01-29,2001-08-10,,https://patents.google.com/patent/JP2001216160A/ja,
JP-2001229688-A,メモリアプリケーション用のハイブリッドデータｉ／ｏ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kenneth J Eldredge, Frederick A Perner, ケネス・ジェイ・エルドリッジ, フレデリック・エイ・パーナー",2000-01-13,2001-01-12,2001-08-24,,https://patents.google.com/patent/JP2001229688A/ja,
JP-2001209537-A,データハザード検出システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Charles Soltis Donald Jr, Lee Arnold Ronney, ドナルド・チャールズ・ソルティス・ジュニア, ロニー・リー・アーノルド",2000-01-24,2001-01-10,2001-08-03,,https://patents.google.com/patent/JP2001209537A/ja,
JP-2004086926-A,マイクロカーネルアクセス方法および処理装置エージェント ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ　Ｃｏｍｐａｎｙ","Chaney Kenneth, Sunshine Roger, M Brewer Taney, ケニース・チャネイ, トニー・エム・ブルワー, ロジャー・サンシャイン",1997-04-25,2003-10-28,2004-03-18,,https://patents.google.com/patent/JP2004086926A/ja,https://patentimages.storage.googleapis.com/47/44/3b/5caca18c434ed3/2004086926-4.png
JP-2003177310-A,人工照明の存在下においてオートフォーカスを制御する方法および装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gregory V Hofer, Jason E Yost, ヴイ  ホーファー グレゴリー, イー  ヨスト ジェイソン",2001-10-30,2002-10-22,2003-06-27,,https://patents.google.com/patent/JP2003177310A/ja,
JP-2003188359-A,磁気的に軟らかい合成フェリ磁性体基準層を含む磁気抵抗素子 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Manoj Bhattacharyya, Manish Sharma, Lung Tran, マニシュ・シャーマ, マノイ・バータッチャーヤ, ルン・トラン",2001-09-25,2002-09-19,2003-07-04,,https://patents.google.com/patent/JP2003188359A/ja,
JP-2003175593-A,キャリッジの単純なセンサによって測定される、キャリッジ・ガイドに起因する走査軸に沿ったプリントヘッド・プラテン間距離の変動 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Miquel Boleda, Jorge Castano, Michel Encrenaz, James L Mccullough, ジェイムズ・エル・マッカロー, ホルヘ・カスターニョ, ミケル・ボレダ, ミシェル・エンクレナス",2001-08-28,2002-08-27,2003-06-24,,https://patents.google.com/patent/JP2003175593A/ja,
JP-2003045320-A,小型電界放出器の先端部を製造するための方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John Stephen Dunfield, Paul H Mcclelland, Donald J Milligan, ジョン・ステファン・ダンフィールド, ドナルド・ジェイ・ミリガン, ポール・エイチ・マクレランド",2001-06-12,2002-06-10,2003-02-14,,https://patents.google.com/patent/JP2003045320A/ja,
JP-2003331184-A,情報提供システム ,"Hewlett Packard Co <Hp>, Ntt Docomo Inc, ヒューレット・パッカード・カンパニー, 株式会社エヌ・ティ・ティ・ドコモ","Hirofumi Bono, Toshiki Iso, Masaji Katagiri, Motohiro Machida, Mceachern Marc, Shinya Nakagawa, Hidenori Shimizu, Taro Sugawara, Toshiaki Sugimura, Fumitoshi Ukai, Takashi Yuasa, マーク・マッキーチャン, 真也 中川, 博典 坊野, 利明 杉村, 英則 清水, 敬 湯浅, 雅ニ 片桐, 基宏 町田, 俊樹 磯, 太郎 菅原, 文敏 鵜飼",2002-05-13,2002-05-13,2003-11-21,,https://patents.google.com/patent/JP2003331184A/ja,
JP-2003006522-A,情報ページシステムおよび方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","George Walter Lewis, Donald J Palmer, Michael Vernon Thompson, ジョージ・ウォルター・ルイス, ドナルド・ジェイ・パルマー, ミッシェル・ベモン・トンプソン",2001-03-28,2002-03-28,2003-01-10,,https://patents.google.com/patent/JP2003006522A/ja,
JP-2002344517-A,二重ｉｐネットワークにおいてイベントソースを識別するための方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Srikanth Natarajan, Darren D Smith, スリカンス・ナタラジャン, ダレン・ディー・スミス",2001-04-20,2002-03-07,2002-11-29,,https://patents.google.com/patent/JP2002344517A/ja,
JP-2002183105-A,スケーラブルパラレル処理のためのユニット同期化を処理する方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Guy Kuntz, Andrew C Walton, アンドリュー・シー・ウォルトン, ガイ・クンツ",2000-12-05,2001-10-19,2002-06-28,,https://patents.google.com/patent/JP2002183105A/ja,
JP-2002175167-A,ワイヤレス通信装置を介した印刷方法および印刷装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Catherine K Quinn, キャサリン・ケイ・クウィン",2000-09-13,2001-09-13,2002-06-21,,https://patents.google.com/patent/JP2002175167A/ja,
JP-2004046681-A,コンテンツ出力システム、コンテンツ出力要求中継サーバ、及びコンテンツ出力装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ　Ｃｏｍｐａｎｙ","Hirofumi Bono, 坊野　博典",2002-07-15,2002-07-15,2004-02-12,,https://patents.google.com/patent/JP2004046681A/ja,https://patentimages.storage.googleapis.com/d0/52/55/7361e22bf6556e/2004046681-3.png
JP-2002132602-A,画像機器を導入しリンクする方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","J Stavely Donald, K Douglas Gennetten, Paul M Hubel, ケー・ダグラス・ジェンネッテン, ドナルド・ジェイ・ステイヴリー, ポール・エム・ヒューベル",2000-07-31,2001-07-23,2002-05-10,,https://patents.google.com/patent/JP2002132602A/ja,
JP-2009114452-A,デキャップの軽減及び画像の耐久性改善のためのインクジェット印刷用染料 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニーＨｅｗｌｅｔｔ−Ｐａｃｋａｒｄ  Ｃｏｍｐａｎｙ","Christian Schmid, David M Schut, クリスチャン・シュミット, デイビッド・エム・シュット",2001-10-31,2008-12-15,2009-05-28,,https://patents.google.com/patent/JP2009114452A/ja,https://patentimages.storage.googleapis.com/2c/e1/4b/8f5c66c056a3f7/2009114452-56.png
